243790336	243793919	宁夏电信
243793920	243827199	香港城市电讯有限公司
243827200	243827455	香港星云融创(北京)科技有限公司香港宽频网络有限公司CDN节点
243827456	243859455	香港城市电讯有限公司
243859456	243916799	澳大利亚
243916800	243924991	日本
243924992	243990527	韩国
243990528	244056063	印度国家教育网
244056064	244318207	印度
244318208	244347647	广东省佛山市电信
244347648	244347903	广东省佛山市三水区电信
244347904	244366591	广东省佛山市电信
244366592	244366847	广东省佛山市禅城区电信
244366848	244383743	广东省佛山市电信
244383744	244404479	广东省广州市电信
244404480	244404735	广东省广州市越秀区电信
244404736	244408831	广东省广州市电信
244408832	244409087	广东省广州市番禺区电信
244409088	244456447	广东省广州市电信
244456448	244456959	广东省广州市荔湾区电信
244456960	244580351	广东省广州市电信
244580352	244596735	广东省汕头市电信
244596736	244629503	广东省电信
244629504	244645887	广东省潮州市电信
244645888	244662271	广东省清远市电信
244662272	244695039	广东省电信
244695040	244711423	广东省茂名市电信
244711424	244776703	广东省广州市电信
244776704	244776959	广东省广州市番禺区电信
244776960	244842495	广东省广州市电信
244842496	244908031	广东省电信
244908032	244937983	广东省深圳市电信
244937984	244938239	广东省深圳市宝安区电信
244938240	245104639	广东省深圳市电信
245104640	245153791	广东省东莞市电信
245153792	245170175	广东省电信
245170176	245182719	广东省佛山市电信
245182720	245182975	广东省佛山市南海区电信
245182976	245224959	广东省佛山市电信
245224960	245225215	广东省佛山市南海区电信
245225216	245228543	广东省佛山市电信
245228544	245231359	广东省佛山市三水区电信
245231360	245232127	广东省佛山市电信
245232128	245232383	广东省佛山市三水区电信
245232384	245233407	广东省佛山市电信
245233408	245233663	广东省佛山市三水区电信
245233664	245235711	广东省佛山市电信
245235712	245284863	广东省梅州市电信
245284864	245301247	广东省汕头市电信
245301248	245334015	广东省韶关市电信
245334016	245350399	广东省河源市电信
245350400	245366783	广东省汕尾市电信
245366784	247463935	越南
247463936	247472127	菲律宾
247472128	247479295	日本
247479296	247480319	北京市蓝通宽带(蓝通传媒)
247480320	247482367	马来西亚
247482368	247483391	巴布亚新几内亚
247483392	247484415	福建省电信
247484416	247488511	韩国
247488512	247496703	日本
247496704	247504895	巴基斯坦
247504896	247513087	澳大利亚
247513088	247529471	马来西亚
247529472	247595007	日本
247595008	247726079	印度孟买TATA电信公司GSM网络
247726080	247791615	四川省成都市长城宽带
247791616	247824383	广东省深圳市长城宽带
247824384	247828479	陕西省西安市鹏博士宽带
247828480	247844863	北京市电信通
247844864	247853055	辽宁省大连市长城宽带
247853056	247853313	中国鹏博士宽带/长城宽带/电信通互联节点
247853314	247853314	北京市电信通互联节点
247853315	247853336	中国鹏博士宽带/长城宽带/电信通互联节点
247853337	247853337	北京市电信通互联节点
247853338	247853340	中国鹏博士宽带/长城宽带/电信通互联节点
247853341	247853341	北京市长城宽带互联节点
247853342	247853342	辽宁省沈阳市长城宽带互联节点
247853343	247853404	中国鹏博士宽带/长城宽带/电信通互联节点
247853405	247853405	辽宁省沈阳市长城宽带互联节点
247853406	247853489	中国鹏博士宽带/长城宽带/电信通互联节点
247853490	247853490	天津市长城宽带互联节点
247853491	247853536	中国鹏博士宽带/长城宽带/电信通互联节点
247853537	247853537	北京市长城宽带互联节点
247853538	247853557	中国鹏博士宽带/长城宽带/电信通互联节点
247853558	247853558	辽宁省沈阳市长城宽带互联节点
247853559	247853561	中国鹏博士宽带/长城宽带/电信通互联节点
247853562	247853562	辽宁省沈阳市长城宽带互联节点
247853563	247853585	中国鹏博士宽带/长城宽带/电信通互联节点
247853586	247853586	北京市电信通互联节点
247853587	247853604	中国鹏博士宽带/长城宽带/电信通互联节点
247853605	247853606	辽宁省沈阳市长城宽带互联节点
247853607	247853608	中国鹏博士宽带/长城宽带/电信通互联节点
247853609	247853610	辽宁省沈阳市长城宽带互联节点
247853611	247853637	中国鹏博士宽带/长城宽带/电信通互联节点
247853638	247853638	重庆市鹏博士宽带互联节点
247853639	247853789	中国鹏博士宽带/长城宽带/电信通互联节点
247853790	247853790	广东省深圳市长城宽带互联节点
247853791	247853857	中国鹏博士宽带/长城宽带/电信通互联节点
247853858	247853858	上海市长城宽带互联节点
247853859	247853889	中国鹏博士宽带/长城宽带/电信通互联节点
247853890	247853890	湖北省武汉市长城宽带互联节点
247853891	247854005	中国鹏博士宽带/长城宽带/电信通互联节点
247854006	247854006	上海市鹏博士宽带互联节点
247854007	247854077	中国鹏博士宽带/长城宽带/电信通互联节点
247854078	247854078	云南省昆明市长城宽带互联节点
247854079	247854117	中国鹏博士宽带/长城宽带/电信通互联节点
247854118	247854118	辽宁省沈阳市长城宽带互联节点
247854119	247854125	中国鹏博士宽带/长城宽带/电信通互联节点
247854126	247854126	辽宁省沈阳市鹏博士宽带互联节点
247854127	247854129	中国鹏博士宽带/长城宽带/电信通互联节点
247854130	247854130	辽宁省沈阳市鹏博士宽带互联节点
247854131	247854141	中国鹏博士宽带/长城宽带/电信通互联节点
247854142	247854142	北京市电信通互联节点
247854143	247854196	中国鹏博士宽带/长城宽带/电信通互联节点
247854197	247854197	辽宁省沈阳市长城宽带互联节点
247854198	247854224	中国鹏博士宽带/长城宽带/电信通互联节点
247854225	247854225	北京市长城宽带互联节点
247854226	247854226	辽宁省沈阳市长城宽带互联节点
247854227	247854229	中国鹏博士宽带/长城宽带/电信通互联节点
247854230	247854230	辽宁省沈阳市长城宽带互联节点
247854231	247854240	中国鹏博士宽带/长城宽带/电信通互联节点
247854241	247854241	北京市电信通互联节点
247854242	247854242	辽宁省沈阳市长城宽带互联节点
247854243	247854244	中国鹏博士宽带/长城宽带/电信通互联节点
247854245	247854245	北京市长城宽带互联节点
247854246	247854246	辽宁省沈阳市长城宽带互联节点
247854247	247854260	中国鹏博士宽带/长城宽带/电信通互联节点
247854261	247854261	北京市长城宽带互联节点
247854262	247854262	辽宁省沈阳市长城宽带互联节点
247854263	247854264	中国鹏博士宽带/长城宽带/电信通互联节点
247854265	247854265	重庆市长城宽带互联节点
247854266	247854266	辽宁省沈阳市长城宽带互联节点
247854267	247854332	中国鹏博士宽带/长城宽带/电信通互联节点
247854333	247854333	辽宁省沈阳市长城宽带互联节点
247854334	247854397	中国鹏博士宽带/长城宽带/电信通互联节点
247854398	247854398	上海市鹏博士宽带互联节点
247854399	247854472	中国鹏博士宽带/长城宽带/电信通互联节点
247854473	247854474	辽宁省沈阳市长城宽带互联节点
247854475	247854508	中国鹏博士宽带/长城宽带/电信通互联节点
247854509	247854509	北京市电信通互联节点
247854510	247854568	中国鹏博士宽带/长城宽带/电信通互联节点
247854569	247854570	辽宁省沈阳市长城宽带互联节点
247854571	247854572	中国鹏博士宽带/长城宽带/电信通互联节点
247854573	247854574	辽宁省沈阳市长城宽带互联节点
247854575	247855684	中国鹏博士宽带/长城宽带/电信通互联节点
247855685	247855685	北京市长城宽带互联节点
247855686	247855688	中国鹏博士宽带/长城宽带/电信通互联节点
247855689	247855689	辽宁省沈阳市长城宽带互联节点
247855690	247855692	中国鹏博士宽带/长城宽带/电信通互联节点
247855693	247855694	北京市长城宽带互联节点
247855695	247855696	中国鹏博士宽带/长城宽带/电信通互联节点
247855697	247855697	辽宁省沈阳市长城宽带互联节点
247855698	247856129	中国鹏博士宽带/长城宽带/电信通互联节点
247856130	247856597	上海市长城宽带互联节点
247856598	247856598	广东省深圳市长城宽带互联节点
247856599	247856649	上海市长城宽带互联节点
247856650	247856716	中国鹏博士宽带/长城宽带/电信通互联节点
247856717	247856717	辽宁省沈阳市长城宽带互联节点
247856718	247857151	中国鹏博士宽带/长城宽带/电信通互联节点
247857152	247988223	香港城市电讯有限公司
247988224	248053759	澳大利亚
248053760	248119295	澳大利亚墨尔本
248119296	248250367	澳大利亚
248250368	248283135	云南省昆明市联通
248283136	248291327	云南省西双版纳州联通
248291328	248294399	云南省文山州联通
248294400	248295423	云南省西双版纳州联通
248295424	248297471	云南省怒江州联通
248297472	248299519	云南省西双版纳州联通
248299520	248300543	云南省临沧市联通
248300544	248301567	云南省昭通市联通
248301568	248302591	云南省昆明市联通
248302592	248303615	云南省普洱市联通
248303616	248304639	云南省昆明市联通
248304640	248304895	云南省保山市联通
248304896	248306687	云南省昆明市联通
248306688	248307711	云南省保山市联通
248307712	248308735	云南省西双版纳州联通
248308736	248315903	云南省昆明市联通
248315904	248330239	云南省大理州联通
248330240	248343551	云南省玉溪市联通
248343552	248344575	云南省昆明市联通
248344576	248356863	云南省曲靖市联通
248356864	248361983	云南省楚雄州联通
248361984	248365055	云南省曲靖市联通
248365056	248369151	云南省德宏州联通
248369152	248374271	云南省联通
248374272	248375551	云南省红河州个旧市联通
248375552	248379391	云南省红河州联通
248379392	248381439	云南省联通
248381440	248446975	韩国
248446976	248512511	泰国
248512512	248570623	广东省茂名市电信
248570624	248571647	广东省茂名市茂南区电信
248571648	248572415	广东省茂名市电信
248572416	248573439	广东省茂名市茂南区电信
248573440	248578047	广东省茂名市电信
248578048	248589355	广东省肇庆市电信
248589356	248589356	广东省肇庆市怀集县冷坑镇金吴村中铁二十局六公司二广高速公路项目部
248589357	248590209	广东省肇庆市电信
248590210	248590210	广东省肇庆市怀集县冷坑镇金吴村中铁二十局六公司二广高速公路项目部
248590211	248599295	广东省肇庆市电信
248599296	248599551	广东省肇庆市四会市电信
248599552	248600319	广东省肇庆市电信
248600320	248600575	广东省肇庆市(端州区)电信
248600576	248601855	广东省肇庆市电信
248601856	248603135	广东省肇庆市(端州区)电信
248603136	248610815	广东省肇庆市电信
248610816	248614143	广东省阳江市电信
248614144	248614399	广东省阳江市阳西县电信
248614400	248615679	广东省阳江市电信
248615680	248615935	广东省阳江市阳东县电信
248615936	248628479	广东省阳江市电信
248628480	248629247	广东省云浮市电信
248629248	248629503	广东省云浮市罗定市电信
248629504	248636671	广东省云浮市电信
248636672	248636927	广东省云浮市罗定市电信
248636928	248642815	广东省云浮市电信
248642816	248643071	广东省云浮市郁南县电信
248643072	248643583	广东省云浮市电信
248643584	248664575	广东省湛江市电信
248664576	248664831	广东省湛江市(廉江)电信
248664832	248709119	广东省湛江市电信
248709120	248733951	广东省佛山市电信
248733952	248734207	广东省佛山市顺德区电信
248734208	248741887	广东省佛山市电信
248741888	248742143	广东省佛山市三水区电信
248742144	248742911	广东省佛山市电信
248742912	248743167	广东省佛山市南海区电信
248743168	248743935	广东省佛山市电信
248743936	248744191	广东省佛山市南海区电信
248744192	248828927	广东省佛山市电信
248828928	248829183	广东省佛山市顺德区电信
248829184	248902911	广东省佛山市电信
248902912	248903167	广东省佛山市南海区电信
248903168	248915711	广东省佛山市电信
248915712	248915967	广东省佛山市禅城区电信
248915968	248921087	广东省佛山市电信
248921088	248923903	广东省佛山市高明区电信
248923904	248924671	广东省佛山市电信
248924672	248924927	广东省佛山市高明区电信
248924928	248926207	广东省佛山市电信
248926208	248927231	广东省佛山市高明区电信
248927232	248928511	广东省佛山市电信
248928512	248928767	广东省佛山市高明区电信
248928768	248930815	广东省佛山市电信
248930816	248932351	广东省佛山市高明区电信
248932352	248934911	广东省佛山市电信
248934912	248936959	广东省佛山市高明区电信
248936960	248937983	广东省佛山市电信
248937984	248945663	广东省佛山市高明区电信
248945664	248946687	广东省佛山市电信
248946688	248946943	广东省佛山市高明区电信
248946944	248986623	广东省佛山市电信
248986624	248986879	广东省佛山市南海区电信
248986880	249000959	广东省佛山市电信
249000960	249001215	广东省佛山市高明区电信
249001216	249023743	广东省佛山市电信
249023744	249034751	广东省佛山市南海区电信
249034752	249036799	广东省佛山市电信
249036800	249275135	广东省东莞市电信
249275136	249282559	广东省深圳市电信
249282560	249495551	广东省东莞市电信
249495552	249511935	广东省佛山市电信
249511936	249512191	广东省佛山市南海区电信
249512192	249522687	广东省佛山市电信
249522688	249522943	广东省佛山市南海区电信
249522944	249523199	广东省佛山市电信
249523200	249523455	广东省佛山市顺德区电信
249523456	249530879	广东省佛山市电信
249530880	249531135	广东省佛山市三水区电信
249531136	249533439	广东省佛山市电信
249533440	249533951	广东省佛山市高明区电信
249533952	249538815	广东省佛山市电信
249538816	249539327	广东省佛山市南海区电信
249539328	249561087	广东省佛山市电信
249561088	251658239	越南
251658240	268435455	美国惠普公司
268435456	285212671	美国惠普公司
285212672	301989887	美国Apple公司
301989888	318767103	美国马萨诸塞州大波士顿区麻省理工学院
318767104	335544319	美国福特公司
335544320	352321535	美国Computer
352321536	369098751	美国国防部网络信息中心
369098752	385875967	美国DoD网络信息中心
385875968	386924543	美国Akamai科技公司CDN网络节点
386924544	386989055	加拿大
386989056	386989311	加拿大温哥华
386989312	387055615	加拿大
387055616	387121151	美国
387121152	387129343	美国加利福尼亚州洛杉矶UbiquityServerSolutions公司
387129344	387178495	美国
387178496	387179519	美国纽约州纽约市Nobis科技集团有限责任公司Ubiquity纽约数据中心
387179520	387186687	美国
387186688	387448831	美国弗吉尼亚州阿什本Amazon东海岸数据中心
387448832	387579903	美国新泽西州月桂山镇Comcast商业通信有限责任公司
387579904	387792895	美国
387792896	387796991	美国加利福尼亚州洛杉矶Gorillaservers公司
387796992	387825663	美国
387825664	387833855	加拿大
387833856	387973119	美国
387973120	390332415	美国Akamai科技公司CDN网络节点
390332416	390594559	美国
390594560	391118847	美国Akamai科技公司CDN网络节点
391118848	391643135	美国
391643136	391774207	美国内华达州克拉克县亨德森市Enzu股份有限公司
391774208	391806975	美国
391806976	391905279	北美地区
391905280	391909375	美国
391909376	392167423	北美地区
392167424	394264575	美国
394264576	398458879	北美地区
398458880	399769599	美国
399769600	399835135	美国德克萨斯州
399835136	400556031	美国
400556032	402653183	北美地区
402653184	404226047	美国新泽西州伯灵顿县月桂山乡Comcast有线通信股份有限公司
404226048	404619263	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
404619264	404652031	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
404652032	404676607	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
404676608	404684799	美国新泽西州月桂山镇Comcast通信公司
404684800	404692991	美国
404692992	404750335	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
404750336	404815871	美国
404815872	404881407	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
404881408	404946943	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
404946944	404979711	美国宾州
404979712	405012479	美国
405012480	405018367	加拿大
405018368	405018623	加拿大多伦多
405018624	405022975	加拿大
405022976	405023231	加拿大OntarioHamilton
405023232	405032703	加拿大
405032704	405032959	加拿大温莎市
405032960	405078015	加拿大
405078016	405143551	加拿大蒙特利尔
405143552	405147647	美国宾夕法尼亚州
405147648	405180415	美国
405180416	405184511	加拿大
405184512	405209087	美国
405209088	405241855	美国维吉尼亚州
405241856	405274623	美国
405274624	405295103	美国SuburbanCable
405295104	405299199	美国
405299200	405303295	美国田纳西州
405303296	405364735	美国
405364736	405372927	北美地区
405372928	405422079	波多黎各
405422080	405536767	美国
405536768	405798911	美国纽约州纳苏县牡蛎湾镇希克维尔村Cablevision系统控股公司
405798912	405831679	加拿大
405831680	405843967	美国Adelphia用户
405843968	405848063	加拿大
405848064	405864447	波多黎各
405864448	405892351	美国Adelphia用户
405892352	405892607	美国纽约州立大学
405892608	405917695	美国Adelphia用户
405917696	405921791	美国
405921792	405929983	加拿大
405929984	405938175	美国Adelphia用户
405938176	405946367	北美地区
405946368	405962751	加拿大
405962752	405970943	美国Adelphia用户
405970944	405979135	北美地区
405979136	405995519	波多黎各
405995520	406003711	北美地区
406003712	406011903	美国Adelphia用户
406011904	406028287	巴哈马
406028288	406052863	美国Adelphia用户
406052864	406061055	北美地区
406061056	406110207	美国
406110208	406142975	加拿大
406142976	406147071	美国
406147072	406151167	加拿大
406151168	406159359	北美地区
406159360	406175743	美国
406175744	406183935	北美地区
406183936	406208511	加拿大
406208512	406216703	北美地区
406216704	406241279	美国
406241280	406257663	波多黎各
406257664	406274047	美国
406274048	406290431	波多黎各
406290432	406298623	美国
406298624	406306815	波多黎各
406306816	406323199	加拿大
406323200	406339583	美国
406339584	406347775	美国弗吉尼亚州
406347776	406351871	美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
406351872	406355967	美国
406355968	406372351	美国明尼苏达州
406372352	406388735	美国
406388736	406454271	加拿大Cogeco
406454272	406511615	美国弗吉尼亚州
406511616	406511871	美国雪城大学
406511872	406585343	美国弗吉尼亚州
406585344	406847487	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
406847488	406890751	加拿大多伦多
406890752	406897407	加拿大温哥华
406897408	406913023	加拿大多伦多
406913024	407183871	加拿大
407183872	407184127	加拿大Victoria
407184128	407184383	加拿大维多利亚市
407184384	407240447	加拿大
407240448	407349759	加拿大温哥华
407349760	407395583	加拿大
407395584	407395839	加拿大UniversityofRegina
407395840	407399679	加拿大
407399680	407399935	加拿大沙省
407399936	407404543	加拿大
407404544	407407359	加拿大Access通信公司
407407360	407408639	加拿大CableRegina网络
407408640	407437311	美国
407437312	407438335	美国弗吉尼亚州
407438336	407438591	美国佛罗里达州
407438592	407502847	美国弗吉尼亚州
407502848	407568383	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
407568384	407597055	美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
407597056	407601151	美国
407601152	407605247	美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
407605248	407609343	美国
407609344	407613439	美国Adelphia用户
407613440	407617535	加拿大
407617536	407633919	美国Adelphia用户
407633920	407641599	加拿大
407641600	407792383	加拿大温哥华
407792384	407860735	加拿大
407860736	407860991	加拿大Vancouve
407860992	407899391	加拿大
407899392	407994879	加拿大温哥华
407994880	408092671	加拿大
408092672	408158207	加拿大温哥华西蒙菲莎大学
408158208	408299007	加拿大
408299008	408299263	加拿大温哥华
408299264	408319231	加拿大
408319232	408319487	加拿大阿尔伯塔省
408319488	408319743	加拿大温哥华
408319744	408338175	加拿大
408338176	408338431	加拿大温哥华
408338432	408357631	加拿大
408357632	408416767	加拿大温哥华
408416768	408420351	加拿大
408420352	408485887	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
408485888	408494079	美国马里兰州
408494080	408502271	美国
408502272	408518655	加拿大Saskatchewan
408518656	408535039	美国
408535040	408551423	加拿大
408551424	408616959	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
408616960	408682495	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
408682496	408719359	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
408719360	408723455	圣文森特和格林纳丁斯
408723456	408944639	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
408944640	409010175	美国纽约
409010176	409075711	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
409075712	409206783	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
409206784	409255935	美国
409255936	409272319	加拿大
409272320	409337855	美国
409337856	409354239	加拿大渥太华
409354240	409370623	北美地区
409370624	409468927	美国
409468928	409509887	美国BLAZENET
409509888	409534463	北美地区
409534464	409550847	美国德克萨斯州
409550848	409567231	北美地区
409567232	409583615	美国弗吉尼亚州
409583616	409587711	美国纽约
409587712	409599999	美国
409600000	409665535	美国弗吉尼亚州
409665536	409731071	美国
409731072	409750015	加拿大
409750016	409750271	加拿大卡尔加里
409750272	409862143	加拿大
409862144	409927679	美国火络尼达洲
409927680	410124287	美国
410124288	410145535	加拿大
410145536	410145791	加拿大多伦多
410145792	410155007	加拿大
410155008	410163199	加拿大多伦多
410163200	410163455	加拿大渥太华
410163456	410166527	加拿大多伦多
410166528	410166783	加拿大渥太华
410166784	410170367	加拿大
410170368	410189823	加拿大渥太华
410189824	410255359	美国宾夕法尼亚州
410255360	410386431	美国
410386432	410451967	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
410451968	410517503	美国
410517504	410583039	美国乔治亚州
410583040	410607615	美国密苏里州
410607616	410648575	美国
410648576	410677247	加拿大魁北克省
410677248	410714111	加拿大
410714112	410779647	美国弗吉尼亚州
410779648	410804223	美国堪萨斯州
410804224	410845183	美国
410845184	411140095	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
411140096	411156479	美国弗吉尼亚州
411156480	411164671	北美地区
411164672	411168767	加拿大
411168768	411172863	美国
411172864	411303935	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
411303936	411337471	荷兰
411337472	411337727	荷兰鹿特丹
411337728	411369471	荷兰
411369472	411435007	土耳其
411435008	411500543	德国
411500544	411566079	塞尔维亚
411566080	411582463	美国
411582464	411590655	美国洛杉矶EarthLink公司
411590656	411622399	美国
411622400	411622655	美国北卡
411622656	411631615	美国
411631616	411639807	美国宾夕法尼亚州
411639808	411647999	加拿大
411648000	411664383	加拿大Nova
411664384	411680767	美国
411680768	411688959	加拿大
411688960	411697151	波多黎各
411697152	411746303	加拿大
411746304	411762687	波多黎各
411762688	411770879	加拿大安大略湖
411770880	411779071	美国
411779072	411828223	波多黎各
411828224	411885567	美国Ohio
411885568	411893759	北美地区
411893760	411943679	加拿大
411943680	411943935	加拿大多伦多
411943936	411975679	加拿大
411975680	411979775	美国
411979776	411983871	加拿大
411983872	411992063	美国
411992064	412024831	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
412024832	412057599	美国
412057600	412073983	北美地区
412073984	412082175	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
412082176	412221439	美国
412221440	412229631	加拿大
412229632	412286975	美国
412286976	412352511	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
412352512	412377087	美国新泽西州
412377088	412388863	美国
412388864	412389119	美国北卡大学
412389120	412483583	美国
412483584	412490239	加拿大多伦多
412490240	412490495	加拿大汉密尔顿
412490496	412525567	加拿大多伦多
412525568	412525823	加拿大圣凯瑟琳市
412525824	412549119	加拿大多伦多
412549120	412614655	美国麻省
412614656	412647423	北美地区
412647424	412680191	美国
412680192	412685823	加拿大
412685824	412686079	加拿大安大略省
412686080	412688383	加拿大
412688384	412704767	美国
412704768	412708863	加拿大
412708864	412745727	美国
412745728	412745987	美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
412745988	412745989	美国俄亥俄州DNS服务器
412745990	412811263	美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
412811264	412827647	美国德克萨斯州
412827648	412909567	美国
412909568	412917759	加拿大多伦多
412917760	412925951	北美地区
412925952	412942335	加拿大
412942336	412946431	美国
412946432	412950527	波多黎各
412950528	412958719	美国
412958720	413007871	加拿大
413007872	413073407	美国
413073408	413089791	美国俄亥俄洲
413089792	413089814	美国密苏里州圣路易斯市Charter通信公司
413089815	413089815	美国密苏里州圣路易斯市Charter通信公司DNS服务器
413089816	413093887	美国密苏里州圣路易斯市Charter通信公司
413093888	413138943	美国俄亥俄洲
413138944	413827071	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
413827072	413843455	美国乔治亚州CABLE
413843456	413847551	美国乔治亚州COX通信公司
413847552	413859839	美国
413859840	413892607	美国密苏里州
413892608	413900799	美国乔治亚州CABLE
413900800	413908991	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
413908992	413925375	波多黎各
413925376	413990911	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
413990912	414056447	美国弗吉尼亚州
414056448	414187519	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
414187520	414298111	美国密苏里州
414298112	414298149	美国密苏里州圣路易斯市Charter通信公司
414298150	414298150	美国密苏里州圣路易斯市Charter通信公司DNS服务器
414298151	414302207	美国密苏里州圣路易斯市Charter通信公司
414302208	414360066	美国密苏里州
414360067	414360067	美国密苏里州圣路易斯市Charter通信公司DNS服务器
414360068	414449663	美国密苏里州
414449664	414454783	美国加洲
414454784	414455039	美国加洲洛杉矶
414455040	414482431	美国加洲
414482432	414515199	美国密歇根州
414515200	414711807	美国密苏里州
414711808	415236095	美国纽约州纳苏县牡蛎湾镇希克维尔村Cablevision系统控股公司
415236096	415301631	美国
415301632	415367167	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
415367168	415432703	美国弗吉尼亚州
415432704	415498239	美国纽约州
415498240	415588367	美国密苏里州
415588368	415588368	美国密苏里州DNS服务器
415588369	415629311	美国密苏里州
415629312	415711231	美国弗吉尼亚州
415711232	415715583	美国乔治亚州
415715584	415717119	美国纽约
415717120	415727615	美国乔治亚州
415727616	415760383	美国ROADRUNNERCOMMERCIALMIDSOUTH
415760384	415811583	加拿大
415811584	415816959	加拿大蒙特卡洛
415816960	415851007	加拿大
415851008	415851263	加拿大蒙特利尔金融管理学院
415851264	415866879	加拿大
415866880	415867135	加拿大蒙特利尔市康科迪亚大学
415867136	416022527	加拿大
416022528	416030719	美国德克萨斯州
416030720	416043007	美国
416043008	416047103	美国蒙塞拉特岛
416047104	416051199	美国
416051200	416059391	美国德克萨斯州
416059392	416088063	加拿大
416088064	416091135	美国Charter通信用户
416091136	416091391	美国洛杉矶Alhambra
416091392	416092671	美国Charter通信用户
416092672	416092927	美国南加州Charter通信用户
416092928	416120831	美国Charter通信用户
416120832	416121087	美国Charter通信用户(洛杉矶)
416121088	416153599	美国Charter通信用户
416153600	416161791	巴哈马
416161792	416169983	美国弗吉尼亚州赫恩登镇RoadRunner控股有限责任公司
416169984	416175871	美国乔治亚州
416175872	416176127	美国德克萨斯州
416176128	416177663	美国乔治亚州
416177664	416177919	美国密西西比洲
416177920	416186367	美国乔治亚州
416186368	416219135	美国
416219136	416251903	加拿大
416251904	416284671	美国密苏里州
416284672	416546815	美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限责任公司
416546816	416612351	加拿大
416612352	416628735	美国
416628736	416636927	加拿大
416636928	416743423	美国
416743424	416776191	加拿大
416776192	416808959	美国纽约
416808960	416923647	美国密苏里州
416923648	416926018	美国密苏里州圣路易斯市Charter通信公司
416926019	416926019	美国密苏里州圣路易斯市Charter通信公司DNS服务器
416926020	416927743	美国密苏里州圣路易斯市Charter通信公司
416927744	416940031	美国密苏里州
416940032	417005567	美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
417005568	417071103	美国华盛顿州
417071104	417202175	美国
417202176	417267711	加拿大Andara用户
417267712	417366015	美国
417366016	417372415	加拿大
417372416	417372671	加拿大阿卡迪亚大学
417372672	417373439	加拿大
417373440	417373695	加拿大新司科社省
417373696	417374207	加拿大
417374208	417374463	加拿大哈利法克斯市
417374464	417380863	加拿大
417380864	417381119	加拿大阿卡迪亚大学
417381120	417391615	加拿大
417391616	417391871	加拿大圣玛丽大学
417391872	417398783	加拿大
417398784	417406975	美国
417406976	417420799	美国乔治亚州
417420800	417421055	美国北卡州
417421056	417423103	美国乔治亚州
417423104	417423359	美国北卡罗莱那州
417423360	417431551	美国
417431552	417529855	加拿大
417529856	417538047	波多黎各
417538048	417558527	美国弗吉尼亚州
417558528	417595391	美国
417595392	417598975	美国纽约
417598976	417599231	美国新泽西
417599232	417619967	美国纽约
417619968	417660927	美国
417660928	417726463	美国宾夕法尼亚州
417726464	417775615	美国
417775616	417791999	加拿大
417792000	417796095	加拿大Ontario
417796096	417800191	美国
417800192	417804287	巴哈马新普罗维登斯
417804288	417808383	巴哈马
417808384	417820671	加拿大
417820672	417824767	美国
417824768	417857535	美国密歇根州
417857536	417904639	阿根廷
417904640	417904895	阿根廷布宜诺斯艾利斯市
417904896	417923071	阿根廷
417923072	417931263	美国宾夕法尼亚州
417931264	417939455	美国乔治亚州
417939456	417955839	美国
